Date,Open,High,Low,Close,Adj. Close,Change,Volume
2011-08-26,1.51400,1.59700,1.47100,1.58200,1.58200,2.66%,11427000
2011-08-29,1.61500,1.65700,1.60100,1.64700,1.64700,4.11%,12051000
2011-08-30,1.63300,1.65100,1.60600,1.64200,1.64200,-0.30%,5493000
2011-08-31,1.65300,1.70000,1.61900,1.64900,1.64900,0.43%,12357000
2011-09-01,1.64400,1.65800,1.58900,1.60000,1.60000,-2.97%,12721500
2011-09-02,1.57700,1.59900,1.51200,1.53800,1.53800,-3.88%,11548500
2011-09-06,1.50000,1.54700,1.48600,1.52900,1.52900,-0.59%,12147000
2011-09-07,1.55900,1.60000,1.55200,1.58900,1.58900,3.92%,6888000
2011-09-08,1.57200,1.60200,1.55200,1.57400,1.57400,-0.94%,7585500
2011-09-09,1.55800,1.57100,1.50300,1.53100,1.53100,-2.73%,10039500
2011-09-12,1.51600,1.55400,1.49700,1.52500,1.52500,-0.39%,8499000
2011-09-13,1.53400,1.60700,1.51700,1.60500,1.60500,5.25%,10897500
2011-09-14,1.61700,1.65600,1.58600,1.62300,1.62300,1.12%,12462000
2011-09-15,1.63900,1.66200,1.62200,1.65500,1.65500,1.97%,8439000
2011-09-16,1.65200,1.72300,1.63300,1.72000,1.72000,3.93%,21256500
2011-09-19,1.66300,1.72100,1.58800,1.71800,1.71800,-0.12%,17361000
2011-09-20,1.73200,1.77300,1.71100,1.73400,1.73400,0.93%,17706000
2011-09-21,1.73000,1.79700,1.71300,1.72300,1.72300,-0.63%,14814000
2011-09-22,1.70900,1.74100,1.65900,1.70900,1.70900,-0.81%,11637000
2011-09-23,1.69900,1.77500,1.69000,1.75900,1.75900,2.93%,17346000
2011-09-26,1.76800,1.76800,1.66000,1.70100,1.70100,-3.30%,14022000
2011-09-27,1.73300,1.79900,1.70500,1.74600,1.74600,2.65%,10117500
2011-09-28,1.73300,1.76700,1.63400,1.63900,1.63900,-6.13%,10849500
2011-09-29,1.71500,1.72100,1.57000,1.60800,1.60800,-1.89%,13944000
2011-09-30,1.65300,1.65900,1.56600,1.62600,1.62600,1.12%,20041500
2011-10-03,1.66300,1.66700,1.55000,1.58200,1.58200,-2.71%,15348000
2011-10-04,1.55300,1.62100,1.52900,1.57700,1.57700,-0.32%,18004500
2011-10-05,1.60200,1.72200,1.55700,1.69100,1.69100,7.23%,18442500
2011-10-06,1.69100,1.84000,1.66800,1.79700,1.79700,6.27%,26536500
2011-10-07,1.79900,1.84000,1.73700,1.79900,1.79900,0.11%,19674000
2011-10-10,1.82100,1.87900,1.80000,1.85900,1.85900,3.34%,13852500
2011-10-11,1.83400,1.85100,1.80600,1.84100,1.84100,-0.97%,8635500
2011-10-12,1.81700,1.86700,1.81300,1.85300,1.85300,0.65%,16851000
2011-10-13,1.84200,1.89800,1.82900,1.86300,1.86300,0.54%,15652500
2011-10-14,1.86700,1.90300,1.81700,1.87000,1.87000,0.38%,21007500
2011-10-17,1.85700,1.86700,1.81700,1.82800,1.82800,-2.25%,11317500
2011-10-18,1.82000,1.89500,1.78100,1.88900,1.88900,3.34%,14995500
2011-10-19,1.86800,1.87100,1.82000,1.83800,1.83800,-2.70%,11893500
2011-10-20,1.82900,1.83100,1.80000,1.82300,1.82300,-0.82%,14995500
2011-10-21,1.82700,1.88700,1.80100,1.86900,1.86900,2.52%,17139000
