Date,Open,High,Low,Close,Adj. Close,Change,Volume
2023-12-11,5.90000,5.95000,5.44000,5.55000,5.55000,-10.91%,1817602
2023-12-12,5.76000,5.95000,5.61000,5.95000,5.95000,7.21%,634031
2023-12-13,6.00000,6.49000,5.70400,6.49000,6.49000,9.08%,651371
2023-12-14,6.49000,6.70000,6.15000,6.59000,6.59000,1.54%,1086985
2023-12-15,6.60000,8.00000,6.24000,7.90000,7.90000,19.88%,2300524
2023-12-18,7.54000,8.14000,7.30000,7.79000,7.79000,-1.39%,1916852
2023-12-19,8.00000,8.10000,7.46000,7.84000,7.84000,0.64%,716870
2023-12-20,8.00000,8.79000,7.76000,8.18000,8.18000,4.34%,1789248
2023-12-21,8.20000,8.75000,7.80000,8.45000,8.45000,3.30%,1399642
2023-12-22,8.75000,10.83000,8.30000,10.22000,10.22000,20.95%,3370485
2023-12-26,10.65000,12.99000,10.65000,11.44000,11.44000,11.94%,4411444
2023-12-27,12.07000,14.27000,11.75000,13.67000,13.67000,19.49%,3333676
2023-12-28,12.80000,13.50000,12.54000,13.22000,13.22000,-3.29%,2944808
2023-12-29,13.02000,13.02000,9.11000,9.86000,9.86000,-25.42%,6553966
2024-01-02,10.60000,10.68700,8.40000,8.88000,8.88000,-9.94%,4044321
2024-01-03,7.65200,8.65000,7.30000,8.02000,8.02000,-9.68%,3959467
2024-01-04,8.23000,8.54000,7.66000,8.02000,8.02000,,2135889
2024-01-05,7.97000,8.20000,7.02000,8.11000,8.11000,1.12%,1514181
2024-01-08,8.25000,9.16500,7.55000,9.08000,9.08000,11.96%,2846190
2024-01-09,8.69500,8.95000,7.84000,7.89000,7.89000,-13.11%,1675124
2024-01-10,7.79000,8.05000,7.11500,7.64000,7.64000,-3.17%,1830213
2024-01-11,8.59000,8.80000,6.82000,7.19000,7.19000,-5.89%,2708494
2024-01-12,6.99000,7.02000,6.03000,6.15000,6.15000,-14.46%,1751044
2024-01-16,6.23000,7.04000,5.71000,6.72000,6.72000,9.27%,1770794
2024-01-17,6.26000,6.68700,6.13000,6.53000,6.53000,-2.83%,667628
2024-01-18,6.51000,7.24400,6.05000,6.19000,6.19000,-5.21%,1114561
2024-01-19,6.48000,6.57000,6.02000,6.40000,6.40000,3.39%,621200
